codigo,descripcion,id_grupo_cie10,tipo,eliminado
T51.1,ENVENENAMIENTO POR METANOL,19,MORBILIDAD,0
T51.2,ENVENENAMIENTO POR PROPANOL-2,19,MORBILIDAD,0
T51.3,ENVENENAMIENTO POR LICOR DE ALCOHOL INSUFICIENTEMENTE DESTILADO,19,MORBILIDAD,0
T51.8,ENVENENAMIENTO POR OTROS ALCOHOLES,19,MORBILIDAD,0
T51.9,"ENVENENAMIENTO POR ALCOHOL, NO ESPECIFICADO",19,MORBILIDAD,0
T52,ENVENENAMIENTO POR EFECTO TÓXICO DE DISOLVENTES ORGÁNICOS,19,MORBILIDAD,0
T52.0,ENVENENAMIENTO POR PRODUCTOS DEL PETRÓLEO,19,MORBILIDAD,0
T52.1,ENVENENAMIENTO POR BENCENO,19,MORBILIDAD,0
T52.2,ENVENENAMIENTO POR HOMÓLOGOS DEL BENCENO,19,MORBILIDAD,0
T52.3,ENVENENAMIENTO POR GLICOLES,19,MORBILIDAD,0
T52.4,ENVENENAMIENTO POR CETONAS,19,MORBILIDAD,0
T52.8,ENVENENAMIENTO POR OTROS DISOLVENTES ORGÁNICOS,19,MORBILIDAD,0
S82.6,FRACTURA DEL MALÉOLO EXTERNO,19,MORBILIDAD,0
S82.7,FRACTURAS MÚLTIPLES DE LA PIERNA,19,MORBILIDAD,0
S82.8,FRACTURA DE OTRAS PARTES DE LA PIERNA,19,MORBILIDAD,0
S82.9,"FRACTURA DE LA PIERNA, PARTE NO ESPECIFICADA",19,MORBILIDAD,0
S83,"LUXACIÓN, ESGUINCE Y TORCEDURA DE ARTICULACIONES Y LIGAMENTOS DE LA RODILLA",19,MORBILIDAD,0
S83.0,LUXACIÓN DE LA RÓTULA,19,MORBILIDAD,0
S83.1,LUXACIÓN DE LA RODILLA,19,MORBILIDAD,0
S83.2,"DESGARRO DE MENISCOS, PRESENTE",19,MORBILIDAD,0
S83.3,"DESGARRO DEL CARTÍLAGO ARTICULAR DE LA RODILLA, PRESENTE",19,MORBILIDAD,0
S83.4,ESGUINCES Y TORCEDURAS QUE COMPROMETEN LOS LIGAMENTOS LATERALES (EXTERNO) (INTERNO) DE LA RODILLA,19,MORBILIDAD,0
S83.5,ESGUINCES Y TORCEDURAS QUE COMPROMETEN EL LIGAMENTO CRUZADO (ANTERIOR) (POSTERIOR) DE LA RODILLA,19,MORBILIDAD,0
S83.6,ESGUINCES Y TORCEDURAS DE OTRAS PARTES Y LAS NO ESPECIFICADAS DE LA RODILLA,19,MORBILIDAD,0
S83.7,TRAUMATISMO DE ESTRUCTURAS MÚLTIPLES DE LA RODILLA,19,MORBILIDAD,0
S84,TRAUMATISMO DE NERVIOS A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S84.0,TRAUMATISMO DEL NERVIO TIBIAL A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S84.1,TRAUMATISMO DEL NERVIO PERONEO A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S84.2,TRAUMATISMO DEL NERVIO SENSORIAL CUTÁNEO A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S84.7,TRAUMATISMO DE NERVIOS MÚLTIPLES A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S84.8,TRAUMATISMO DE OTROS NERVIOS A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S84.9,TRAUMATISMO DE NERVIO NO ESPECIFICADO A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S85,TRAUMATISMO DE VASOS SANGUÍNEOS A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S85.0,TRAUMATISMO DE LA ARTERIA POPLÍTEA,19,MORBILIDAD,0
S85.1,TRAUMATISMO DE LA ARTERIA TIBIAL (ANTERIOR) (POSTERIOR),19,MORBILIDAD,0
S85.2,TRAUMATISMO DE LA ARTERIA PERONEA,19,MORBILIDAD,0
S85.3,TRAUMATISMO DE LA GRAN VENA SAFENA A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S85.4,TRAUMATISMO DE LA VENA SAFENA EXTERNA A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S85.5,TRAUMATISMO DE LA VENA POPLÍTEA,19,MORBILIDAD,0
S85.7,TRAUMATISMO DE VASOS SANGUÍNEOS MÚLTIPLES A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S85.8,TRAUMATISMO DE OTROS VASOS SANGUÍNEOS A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S85.9,TRAUMATISMO DE VASO SANGUÍNEO NO ESPECIFICADO A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S86,TRAUMATISMO DE TENDÓN Y MÚSCULO A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S86.0,TRAUMATISMO DEL TENDÓN DE AQUILES,19,MORBILIDAD,0
S86.1,TRAUMATISMO DE OTRO(S) TENDÓN(ES) Y MÚSCULO(S) DEL GRUPO MUSCULAR POSTERIOR A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S86.2,TRAUMATISMO DE TENDÓN(ES) Y MÚSCULO(S) DEL GRUPO MUSCULAR ANTERIOR A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S86.3,TRAUMATISMO DE TENDÓN(ES) Y MÚSCULO(S) DEL GRUPO MUSCULAR PERONEO A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S86.7,TRAUMATISMO DE MÚLTIPLES TENDONES Y MÚSCULOS A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S86.8,TRAUMATISMO DE OTROS TENDONES Y MÚSCULOS A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S86.9,TRAUMATISMO DE TENDÓN Y MÚSCULO NO ESPECIFICADO A NIVEL DE LA PIERNA,19,MORBILIDAD,0
S87,TRAUMATISMO POR APLASTAMIENTO DE LA PIERNA,19,MORBILIDAD,0
S87.0,TRAUMATISMO POR APLASTAMIENTO DE LA RODILLA,19,MORBILIDAD,0
S87.8,TRAUMATISMO POR APLASTAMIENTO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA PIERNA,19,MORBILIDAD,0
S88,AMPUTACIÓN TRAUMÁTICA DE LA PIERNA,19,MORBILIDAD,0
S88.0,AMPUTACIÓN TRAUMÁTICA A NIVEL DE LA RODILLA,19,MORBILIDAD,0
S88.1,AMPUTACIÓN TRAUMÁTICA EN ALGÚN NIVEL ENTRE LA RODILLA Y EL TOBILLO,19,MORBILIDAD,0
S88.9,"AMPUTACIÓN TRAUMÁTICA DE LA PIERNA, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
S89,OTROS TRAUMATISMOS Y LOS NO ESPECIFICADOS DE LA PIERNA,19,MORBILIDAD,0
S89.7,TRAUMATISMOS MÚLTIPLES DE LA PIERNA,19,MORBILIDAD,0
S89.8,"OTROS TRAUMATISMOS DE LA PIERNA, ESPECIFICADOS",19,MORBILIDAD,0
S89.9,"TRAUMATISMO DE LA PIERNA, NO ESPECIFICADO",19,MORBILIDAD,0
S90,TRAUMATISMO SUPERFICIAL DEL TOBILLO Y DEL PIE,19,MORBILIDAD,0
S90.0,CONTUSIÓN DEL TOBILLO,19,MORBILIDAD,0
S90.1,CONTUSIÓN DE DEDO(S) DEL PIE SIN DAÑO DE LA(S) UÑA(S),19,MORBILIDAD,0
S90.2,CONTUSIÓN DE DEDO(S) DEL PIE CON DAÑO DE LA(S) UÑA(S),19,MORBILIDAD,0
S90.3,CONTUSIÓN DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL PIE,19,MORBILIDAD,0
S90.7,TRAUMATISMOS SUPERFICIALES MÚLTIPLES DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S90.8,OTROS TRAUMATISMOS SUPERFICIALES DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S90.9,"TRAUMATISMO SUPERFICIAL DEL PIE Y DEL TOBILLO, NO ESPECIFICADO",19,MORBILIDAD,0
S91,HERIDA DEL TOBILLO Y DEL PIE,19,MORBILIDAD,0
S91.0,HERIDA DEL TOBILLO,19,MORBILIDAD,0
S91.1,HERIDA DE DEDO(S) DEL PIE SIN DAÑO DE LA(S) UÑA(S),19,MORBILIDAD,0
S91.2,HERIDA DE DEDO(S) DEL PIE CON DAÑO DE LA(S) UÑA(S),19,MORBILIDAD,0
S91.3,HERIDA DE OTRAS PARTES DEL PIE,19,MORBILIDAD,0
S91.7,HERIDAS MÚLTIPLES DEL TOBILLO Y DEL PIE,19,MORBILIDAD,0
S92,"FRACTURA DEL PIE, EXCEPTO DEL TOBILLO",19,MORBILIDAD,0
S92.0,FRACTURA DEL CALCÁNEO,19,MORBILIDAD,0
S92.1,FRACTURA DEL ASTRÁGALO,19,MORBILIDAD,0
S92.2,FRACTURA DE OTRO(S) HUESO(S) DEL TARSO,19,MORBILIDAD,0
S92.3,FRACTURA DE HUESO DEL METATARSO,19,MORBILIDAD,0
S92.4,FRACTURA DE LOS HUESOS DEL DEDO GORDO DEL PIE,19,MORBILIDAD,0
S92.5,FRACTURA DE LOS HUESOS DE OTRO(S) DEDO(S) DEL PIE,19,MORBILIDAD,0
S92.7,FRACTURAS MÚLTIPLES DEL PIE,19,MORBILIDAD,0
S92.9,"FRACTURA DEL PIE, NO ESPECIFICADA",19,MORBILIDAD,0
S93,"LUXACIÓN, ESGUINCE Y TORCEDURA DE ARTICULACIONES Y LIGAMENTOS DEL TOBILLO Y DEL PIE",19,MORBILIDAD,0
S93.0,LUXACIÓN DE LA ARTICULACIÓN DEL TOBILLO,19,MORBILIDAD,0
S93.1,LUXACIÓN DE DEDO(S) DEL PIE,19,MORBILIDAD,0
S93.2,RUPTURA DE LIGAMENTOS A NIVEL DEL TOBILLO Y DEL PIE,19,MORBILIDAD,0
S93.3,LUXACIÓN DE OTROS SITIOS Y LOS NO ESPECIFICADOS DEL PIE,19,MORBILIDAD,0
S93.4,ESGUINCES Y TORCEDURAS DEL TOBILLO,19,MORBILIDAD,0
S93.5,ESGUINCES Y TORCEDURAS DE DEDO(S) DEL PIE,19,MORBILIDAD,0
S93.6,ESGUINCES Y TORCEDURAS DE OTROS SITIOS Y DE LOS NO ESPECIFICADOS DEL PIE,19,MORBILIDAD,0
S94,TRAUMATISMO DE NERVIOS A NIVEL DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S94.0,TRAUMATISMO DEL NERVIO PLANTAR EXTERNO,19,MORBILIDAD,0
S94.1,TRAUMATISMO DEL NERVIO PLANTAR INTERNO,19,MORBILIDAD,0
S94.2,TRAUMATISMO DEL NERVIO PERONEAL PROFUNDO A NIVEL DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S94.3,TRAUMATISMO DE NERVIO SENSORIAL CUTÁNEO A NIVEL DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S94.7,TRAUMATISMO DE MÚLTIPLES NERVIOS A NIVEL DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S94.8,TRAUMATISMO DE OTROS NERVIOS A NIVEL DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S94.9,TRAUMATISMO DE NERVIO NO ESPECIFICADO A NIVEL DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S95,TRAUMATISMO DE VASOS SANGUÍNEOS A NIVEL DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S95.0,TRAUMATISMO DE LA ARTERIA DORSAL DEL PIE,19,MORBILIDAD,0
S95.1,TRAUMATISMO DE LA ARTERIA PLANTAR DEL PIE,19,MORBILIDAD,0
S95.2,TRAUMATISMO DE LA VENA DORSAL DEL PIE,19,MORBILIDAD,0
S95.7,TRAUMATISMO DE MÚLTIPLES VASOS SANGUÍNEOS A NIVEL DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S95.8,TRAUMATISMO DE OTROS VASOS SANGUÍNEOS A NIVEL DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S95.9,TRAUMATISMO DE VASO SANGUÍNEO NO ESPECIFICADO A NIVEL DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S96,TRAUMATISMO DE TENDÓN Y MÚSCULO A NIVEL DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S96.0,TRAUMATISMO DEL TENDÓN Y MÚSCULO DEL FLEXOR LARGO DEL DEDO A NIVEL DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S96.1,TRAUMATISMO DEL TENDÓN Y MÚSCULO DEL EXTENSOR LARGO DEL (DE LOS) DEDO(S) A NIVEL DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S96.2,TRAUMATISMO DE TENDONES Y MÚSCULOS INTRÍNSECOS A NIVEL DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S96.7,TRAUMATISMO DE MÚLTIPLES TENDONES Y MÚSCULOS A NIVEL DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S96.8,TRAUMATISMO DE OTROS TENDONES Y MÚSCULOS A NIVEL DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S96.9,TRAUMATISMO DE TENDONES Y MÚSCULOS NO ESPECIFICADOS A NIVEL DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S97,TRAUMATISMO POR APLASTAMIENTO DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S97.0,TRAUMATISMO POR APLASTAMIENTO DEL TOBILLO,19,MORBILIDAD,0
S97.1,TRAUMATISMO POR APLASTAMIENTO DE DEDO(S) DEL PIE,19,MORBILIDAD,0
S97.8,TRAUMATISMO POR APLASTAMIENTO DE OTRAS PARTES DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S98,AMPUTACIÓN TRAUMÁTICA DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S98.0,AMPUTACIÓN TRAUMÁTICA DEL PIE A NIVEL DEL TOBILLO,19,MORBILIDAD,0
S98.1,AMPUTACIÓN TRAUMÁTICA DE UN DEDO DEL PIE,19,MORBILIDAD,0
S98.2,AMPUTACIÓN TRAUMÁTICA DE DOS O MÁS DEDOS DEL PIE,19,MORBILIDAD,0
S98.3,AMPUTACIÓN TRAUMÁTICA DE OTRAS PARTES DEL PIE,19,MORBILIDAD,0
S98.4,"AMPUTACIÓN DEL PIE, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
S99,OTROS TRAUMATISMOS Y LOS NO ESPECIFICADOS DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S99.7,TRAUMATISMOS MÚLTIPLES DEL PIE Y DEL TOBILLO,19,MORBILIDAD,0
S99.8,"OTROS TRAUMATISMOS DEL PIE Y DEL TOBILLO, ESPECIFICADOS",19,MORBILIDAD,0
S99.9,"TRAUMATISMO DEL PIE Y DEL TOBILLO, NO ESPECIFICADO",19,MORBILIDAD,0
T00,TRAUMATISMOS SUPERFICIALES QUE AFECTAN MÚLTIPLES REGIONES DEL CUERPO,19,MORBILIDAD,0
T00.0,TRAUMATISMOS SUPERFICIALES QUE AFECTAN LA CABEZA CON EL CUELLO,19,MORBILIDAD,0
T00.1,"TRAUMATISMOS SUPERFICIALES QUE AFECTAN EL TÓRAX CON EL ABDOMEN, LA REGIÓN LUMBOSACRA Y LA PELVIS",19,MORBILIDAD,0
T00.2,TRAUMATISMOS SUPERFICIALES QUE AFECTAN MÚLTIPLES REGIONES DEL(OS) MIEMBRO(S) SUPERIOR(ES),19,MORBILIDAD,0
T00.3,TRAUMATISMOS SUPERFICIALES QUE AFECTAN MÚLTIPLES REGIONES DEL (DE LOS) MIEMBRO(S) INFERIOR(ES),19,MORBILIDAD,0
T00.6,TRAUMATISMOS SUPERFICIALES QUE AFECTAN MÚLTIPLES REGIONES DEL (DE LOS) MIEMBRO(S) SUPERIOR(ES) CON MIEMBRO(S) INFERIOR(ES),19,MORBILIDAD,0
T00.8,TRAUMATISMOS SUPERFICIALES QUE AFECTAN OTRAS COMBINACIONES DE REGIONES DEL CUERPO,19,MORBILIDAD,0
T00.9,"TRAUMATISMOS SUPERFICIALES MÚLTIPLES, NO ESPECIFICADOS",19,MORBILIDAD,0
T01,HERIDAS QUE AFECTAN MÚLTIPLES REGIONES DEL CUERPO,19,MORBILIDAD,0
T01.0,HERIDAS QUE AFECTAN LA CABEZA CON EL CUELLO,19,MORBILIDAD,0
T01.1,"HERIDAS QUE AFECTAN EL TÓRAX CON EL ABDOMEN, LA REGIÓN LUMBOSACRA Y LA PELVIS",19,MORBILIDAD,0
T01.2,HERIDAS QUE AFECTAN MÚLTIPLES REGIONES DEL (DE LOS) MIEMBRO(S) SUPERIOR(ES),19,MORBILIDAD,0
T01.3,HERIDAS QUE AFECTAN MÚLTIPLES REGIONES DEL (DE LOS) MIEMBRO(S) INFERIOR(ES),19,MORBILIDAD,0
T01.6,HERIDAS QUE AFECTAN MÚLTIPLES REGIONES DEL (DE LOS)  MIEMBRO(S) SUPERIOR(ES) CON MIEMBRO(S) INFERIOR(ES),19,MORBILIDAD,0
T01.8,HERIDAS QUE AFECTAN OTRAS COMBINACIONES DE LAS REGIONES DEL CUERPO,19,MORBILIDAD,0
T01.9,"HERIDAS MÚLTIPLES, NO ESPECIFICADAS",19,MORBILIDAD,0
T02,FRACTURAS QUE AFECTAN MÚLTIPLES REGIONES DEL CUERPO,19,MORBILIDAD,0
T02.0,FRACTURAS QUE AFECTAN LA CABEZA CON EL CUELLO,19,MORBILIDAD,0
T02.1,FRACTURAS QUE AFECTAN EL TÓRAX CON LA REGIÓN LUMBOSACRA Y LA PELVIS,19,MORBILIDAD,0
T02.2,FRACTURAS QUE AFECTAN MÚLTIPLES REGIONES DE UN MIEMBRO SUPERIOR,19,MORBILIDAD,0
T02.3,FRACTURAS QUE AFECTAN MÚLTIPLES REGIONES DE UN MIEMBRO INFERIOR,19,MORBILIDAD,0
T02.4,FRACTURAS QUE AFECTAN MÚLTIPLES REGIONES DE AMBOS MIEMBROS SUPERIORES,19,MORBILIDAD,0
T02.5,FRACTURAS QUE AFECTAN MÚLTIPLES REGIONES DE AMBOS MIEMBROS INFERIORES,19,MORBILIDAD,0
T02.6,FRACTURAS QUE AFECTAN MÚLTIPLES REGIONES DE MIEMBRO(S) SUPERIOR(ES) CON MIEMBRO(S) INFERIOR(ES),19,MORBILIDAD,0
T02.7,FRACTURAS QUE AFECTAN EL TÓRAX CON LA REGIÓN LUMBOSACRA Y LA PELVIS CON MIEMBRO(S),19,MORBILIDAD,0
T02.8,FRACTURAS QUE AFECTAN OTRAS COMBINACIONES DE LAS REGIONES DEL CUERPO,19,MORBILIDAD,0
T02.9,"FRACTURAS MÚLTIPLES, NO ESPECIFICADAS",19,MORBILIDAD,0
T03,"LUXACIONES, TORCEDURAS Y ESGUINCES QUE AFECTAN MÚLTIPLES REGIONES DEL CUERPO",19,MORBILIDAD,0
T03.0,"LUXACIONES, TORCEDURAS Y ESGUINCES QUE AFECTAN LA CABEZA CON EL CUELLO",19,MORBILIDAD,0
T03.1,"LUXACIONES, TORCEDURAS Y ESGUINCES QUE AFECTAN EL TÓRAX CON LA REGIÓN LUMBOSACRA Y LA PELVIS",19,MORBILIDAD,0
T03.2,"LUXACIONES, TORCEDURAS Y ESGUINCES QUE AFECTAN MÚLTIPLES REGIONES DEL (DE LOS) MIEMBROS(S) SUPERIOR(ES)",19,MORBILIDAD,0
T03.3,"LUXACIONES, TORCEDURAS Y ESGUINCES QUE AFECTAN MÚLTIPLES REGIONES DEL (DE LOS) MIEMBROS(S) INFERIOR(ES)",19,MORBILIDAD,0
T03.4,"LUXACIONES, TORCEDURAS Y ESGUINCES QUE AFECTAN MÚLTIPLES REGIONES DEL (DE LOS) MIEMBRO(S) SUPERIOR(ES) CON MIEMBRO(S) INFERIOR(ES)",19,MORBILIDAD,0
T03.8,"LUXACIONES, TORCEDURAS Y ESGUINCES QUE AFECTAN OTRAS COMBINACIONES DE REGIONES DEL CUERPO",19,MORBILIDAD,0
T03.9,"LUXACIONES, TORCEDURAS Y ESGUINCES MÚLTIPLES, NO ESPECIFICADOS",19,MORBILIDAD,0
T04,TRAUMATISMOS POR APLASTAMIENTO QUE AFECTAN MÚLTIPLES REGIONES DEL CUERPO,19,MORBILIDAD,0
T04.0,TRAUMATISMOS POR APLASTAMIENTO QUE AFECTAN LA CABEZA CON EL CUELLO,19,MORBILIDAD,0
T04.1,"TRAUMATISMOS POR APLASTAMIENTO QUE AFECTAN EL TÓRAX CON EL ABDOMEN, LA REGIÓN LUMBOSACRA Y LA PELVIS",19,MORBILIDAD,0
T04.2,TRAUMATISMOS POR APLASTAMIENTO QUE AFECTAN MÚLTIPLES REGIONES DEL (DE LOS) MIEMBRO(S) SUPERIOR(ES),19,MORBILIDAD,0
T04.3,TRAUMATISMOS POR APLASTAMIENTO QUE AFECTAN MÚLTIPLES REGIONES DEL (DE LOS) MIEMBRO(S) INFERIOR(ES),19,MORBILIDAD,0
T04.4,TRAUMATISMOS POR APLASTAMIENTO QUE AFECTAN MÚLTIPLES REGIONES DEL (DE LOS) MIEMBRO(S) SUPERIOR(ES) CON MIEMBROS INFERIOR(ES),19,MORBILIDAD,0
T04.7,"TRAUMATISMOS POR APLASTAMIENTO DEL TÓRAX, DEL ABDOMEN, DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS CON MIEMBRO(S)",19,MORBILIDAD,0
T04.8,TRAUMATISMOS POR APLASTAMIENTO QUE AFECTAN OTRAS COMBINACIONES DE REGIONES DEL CUERPO,19,MORBILIDAD,0
T04.9,"TRAUMATISMOS POR APLASTAMIENTO MÚLTIPLE, NO ESPECIFICADOS",19,MORBILIDAD,0
T05,AMPUTACIONES TRAUMÁTICAS QUE AFECTAN MÚLTIPLES REGIONES DEL CUERPO,19,MORBILIDAD,0
T05.0,AMPUTACIÓN TRAUMÁTICA DE AMBAS MANOS,19,MORBILIDAD,0
T05.1,"AMPUTACIÓN TRAUMÁTICA DE UNA MANO Y EL OTRO BRAZO [CUALQUIER NIVEL, EXCEPTO MANO]",19,MORBILIDAD,0
T05.2,AMPUTACIÓN TRAUMÁTICA DE AMBOS BRAZOS [CUALQUIER NIVEL],19,MORBILIDAD,0
T05.3,AMPUTACIÓN TRAUMÁTICA DE AMBOS PIES,19,MORBILIDAD,0
T05.4,"AMPUTACIÓN TRAUMÁTICA DE UN PIE Y LA OTRA PIERNA [CUALQUIER NIVEL, EXCEPTO PIE]",19,MORBILIDAD,0
T05.5,AMPUTACIÓN TRAUMÁTICA DE AMBAS PIERNAS [CUALQUIER NIVEL],19,MORBILIDAD,0
T05.6,"AMPUTACIÓN TRAUMÁTICA DE MIEMBROS SUPERIOR(ES) E INFERIOR(ES), CUALQUIER COMBINACIÓN [CUALQUIER NIVEL]",19,MORBILIDAD,0
T05.8,AMPUTACIÓN TRAUMÁTICA QUE AFECTA OTRAS COMBINACIONES DE REGIONES DEL CUERPO,19,MORBILIDAD,0
T05.9,"AMPUTACIONES TRAUMÁTICAS MÚLTIPLES, NO ESPECIFICADAS",19,MORBILIDAD,0
T06,"OTROS TRAUMATISMOS QUE AFECTAN MÚLTIPLES REGIONES DEL CUERPO, NO CLASIFICADOS EN OTRA PARTE",19,MORBILIDAD,0
T06.0,TRAUMATISMOS DEL ENCÉFALO Y DE NERVIOS CRANEALES CON TRAUMATISMO DE NERVIOS Y MÉDULA ESPINAL A NIVEL DEL CUELLO,19,MORBILIDAD,0
T06.1,TRAUMATISMOS DE NERVIOS Y MÉDULA ESPINAL QUE AFECTAN OTRAS MÚLTIPLES REGIONES DEL CUERPO,19,MORBILIDAD,0
T06.2,TRAUMATISMOS DE NERVIOS QUE AFECTAN MÚLTIPLES REGIONES DEL CUERPO,19,MORBILIDAD,0
T06.3,TRAUMATISMOS DE VASOS SANGUÍNEOS QUE AFECTAN MÚLTIPLES REGIONES DEL CUERPO,19,MORBILIDAD,0
T06.4,TRAUMATISMOS DE TENDONES Y MÚSCULOS QUE AFECTAN MÚLTIPLES REGIONES DEL CUERPO,19,MORBILIDAD,0
T06.5,TRAUMATISMOS DE ÓRGANOS INTRATORÁCICOS CON ÓRGANOS INTRAABDOMINALES Y PÉLVICOS,19,MORBILIDAD,0
T06.8,OTROS TRAUMATISMOS ESPECIFICADOS QUE AFECTAN MÚLTIPLES REGIONES DEL CUERPO,19,MORBILIDAD,0
T07,"TRAUMATISMOS MÚLTIPLES, NO ESPECIFICADOS",19,MORBILIDAD,0
T08,"FRACTURA DE LA COLUMNA VERTEBRAL, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T09,"OTROS TRAUMATISMOS DE LA COLUMNA VERTEBRAL Y DEL TRONCO, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T09.0,"TRAUMATISMO SUPERFICIAL DEL TRONCO, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T09.1,"HERIDA DEL TRONCO, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T09.2,"LUXACIÓN, ESGUINCE O TORCEDURA DE ARTICULACIÓN Y LIGAMENTOS DEL TRONCO, NO ESPECIFICADO",19,MORBILIDAD,0
T09.3,"TRAUMATISMO DE LA MÉDULA ESPINAL, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T09.4,"TRAUMATISMO DE NERVIOS, RAÍZ DE NERVIO ESPINAL Y PLEXOS DEL TRONCO NO ESPECIFICADOS",19,MORBILIDAD,0
T09.5,TRAUMATISMO DE TENDONES Y MÚSCULOS DEL TRONCO NO ESPECIFICADOS,19,MORBILIDAD,0
T09.6,"AMPUTACIÓN TRAUMÁTICA DEL TRONCO, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T09.8,"OTROS TRAUMATISMOS ESPECIFICADOS DEL TRONCO, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T09.9,"TRAUMATISMO NO ESPECIFICADO DEL TRONCO, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T10,"FRACTURA DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T11,"OTROS TRAUMATISMOS DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T11.0,"TRAUMATISMO SUPERFICIAL DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T11.1,"HERIDA DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T11.2,"LUXACIÓN, ESGUINCE O TORCEDURA DE ARTICULACIÓN O LIGAMENTO NO ESPECIFICADO DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T11.3,"TRAUMATISMO DE NERVIO NO ESPECIFICADO DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T11.4,"TRAUMATISMO DE VASOS SANGUÍNEOS NO ESPECIFICADOS DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T11.5,"TRAUMATISMO DE TENDÓN Y MÚSCULO NO ESPECIFICADOS DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T11.6,"AMPUTACIÓN TRAUMÁTICA DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T11.8,"OTROS TRAUMATISMOS ESPECIFICADOS DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T11.9,"TRAUMATISMO NO ESPECIFICADO DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T12,"FRACTURA DE MIEMBRO INFERIOR, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
T13,"OTROS TRAUMATISMOS DE MIEMBRO INFERIOR, NIVEL NO ESPECIFICADO",19,MORBILIDAD,0
